source	code	creator	date	title	identifier	publisher
http://obvil-dev.paris-sorbonne.fr/corpus/critique/hennequin_critique-scientifique.xml	1888_hennequin	Hennequin, Émile (1858-1888)	1888	La critique scientifique	http://obvil.paris-sorbonne.fr/corpus/critique/hennequin_critique-scientifique/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/hennequin_ecrivains-francises.xml	1889_hennequin	Hennequin, Émile (1858-1888)	1889	Écrivains francisés: Dickens, Heine, Tourguénef, Poe, Dostoïewski, Tolstoï	http://obvil.paris-sorbonne.fr/corpus/critique/hennequin_écrivains-francises.xml	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/heumann_mouvement-litteraire.xml	1913_heumann	Heumann, Albert	1913	Le mouvement littéraire belge d’expression française depuis 1880	http://obvil.paris-sorbonne.fr/corpus/critique/heumann_mouvement-litteraire-belge/	
http://obvil.github.io/critique2000/tei/1858_hippeau.xml	1858_hippeau	Hippeau, Célestin (1803-1883)	1858	Les écrivains normands au XVIIe siècle / par C. Hippeau,...	http://gallica.bnf.fr/ark:/12148/bpt6k5833828h	impr. de Buhour (Caen)
http://obvil.github.io/critique2000/tei/1866_hippeau.xml	1866_hippeau	Hippeau, Célestin (1803-1883)	1866	L'Italie en 1865 : souvenir d'une mission à Florence, à l'occasion du 600e anniversaire de Dante / par C. Hippeau	http://gallica.bnf.fr/ark:/12148/bpt6k107046r	F. Le Blanc-Hardel (Caen)
http://obvil.github.io/critique2000/tei/1854_hoefer.xml	1854_hoefer	Hoefer, Ferdinand (1811-1878)	1854	Nouvelle biographie générale : depuis les temps les plus reculés jusqu'à nos jours.... XLVI. Verne-Zyll / publiée par MM. Firmin-Didot frères, sous la direction de M. le Dr. Hoefer	http://gallica.bnf.fr/ark:/12148/bpt6k6292297s	Firmin-Didot frères (Paris)
http://obvil.github.io/critique2000/tei/1831_hoffman_04.xml	1831_hoffman_04	Hoffman, François-Benoît (1760-1828)	1831	Oeuvres de F.-B. Hoffman.... Tome 4 / [avec une notice biographique et littéraire, par L. Castel]	http://gallica.bnf.fr/ark:/12148/bpt6k6133635g	Lefebvre (Paris)
http://obvil.github.io/critique2000/tei/1831_hoffman_05.xml	1831_hoffman_05	Hoffman, François-Benoît (1760-1828)	1831	Oeuvres de F.-B. Hoffman.... Tome 5 / [avec une notice biographique et littéraire, par L. Castel]	http://gallica.bnf.fr/ark:/12148/bpt6k6133633n	Lefebvre (Paris)
http://obvil.github.io/critique2000/tei/1831_hoffman_06.xml	1831_hoffman_06	Hoffman, François-Benoît (1760-1828)	1831	Oeuvres de F.-B. Hoffman.... Tome 6 / [avec une notice biographique et littéraire, par L. Castel]	http://gallica.bnf.fr/ark:/12148/bpt6k61336698	Lefebvre (Paris)
http://obvil.github.io/critique2000/tei/1831_hoffman_07.xml	1831_hoffman_07	Hoffman, François-Benoît (1760-1828)	1831	Oeuvres de F.-B. Hoffman.... Tome 7 / [avec une notice biographique et littéraire, par L. Castel]	http://gallica.bnf.fr/ark:/12148/bpt6k6133610n	Lefebvre (Paris)
http://obvil.github.io/critique2000/tei/1831_hoffman_08.xml	1831_hoffman_08	Hoffman, François-Benoît (1760-1828)	1831	Oeuvres de F.-B. Hoffman.... Tome 8 / [avec une notice biographique et littéraire, par L. Castel]	http://gallica.bnf.fr/ark:/12148/bpt6k6135251t	Lefebvre (Paris)
http://obvil.github.io/critique2000/tei/1831_hoffman_09.xml	1831_hoffman_09	Hoffman, François-Benoît (1760-1828)	1831	Oeuvres de F.-B. Hoffman.... Tome 9 / [avec une notice biographique et littéraire, par L. Castel]	http://gallica.bnf.fr/ark:/12148/bpt6k6133586f	Lefebvre (Paris)
http://obvil.github.io/critique2000/tei/1831_hoffman_10.xml	1831_hoffman_10	Hoffman, François-Benoît (1760-1828)	1831	Oeuvres de F.-B. Hoffman.... Tome 10 / [avec une notice biographique et littéraire, par L. Castel]	http://gallica.bnf.fr/ark:/12148/bpt6k61336468	Lefebvre (Paris)
http://obvil.github.io/critique2000/tei/1880_houssaye.xml	1880_houssaye	Houssaye, Arsène (1815-1896)	1880	Molière, sa femme et sa fille / par Arsène Houssaye,...	http://gallica.bnf.fr/ark:/12148/bpt6k56991996	Dentu (Paris)
http://obvil.github.io/critique2000/tei/1798_huet.xml	1798_huet	Huet, Pierre-Daniel (1630-1721)	1798	Traité de l'origine des romans , par Huet,... suivi d'observations et de jugemens sur les romans français, avec l'indication des meilleurs romans qui ont paru surtout pendant le XVIIIe siècle jusqu'à ce jour	http://gallica.bnf.fr/ark:/12148/bpt6k650112	N.-L.-M. Desessarts (Paris)
http://obvil.github.io/critique2000/tei/1834_hugo.xml	1834_hugo	Hugo, Victor (1802-1885)	1834	Étude sur Mirabeau	http://gallica.bnf.fr/ark:/12148/bpt6k5629373q	A. Guyot (Paris)
http://obvil.github.io/critique2000/tei/1888_hugo.xml	1888_hugo	Hugo, Victor (1802-1885)	1888	Oeuvres inédites de Victor Hugo. Choses vues	http://gallica.bnf.fr/ark:/12148/bpt6k6391322b	
http://obvil.github.io/critique2000/tei/1897_hugo.xml	1897_hugo	Hugo, Victor (1802-1885)	1897	La préface de “Cromwell” [de V. Hugo] : introduction, texte et notes / Maurice Souriau,...	http://gallica.bnf.fr/ark:/12148/bpt6k5742559r	Société française d'imprimerie et de librairie (Paris)
http://obvil.github.io/critique2000/tei/1853_huot.xml	1853_huot	Huot, Paul (1816-1870)	1853	Étude sur le Roman de la Rose, par M. P. Huot,... et Rapport par M. Mauge Du Bois-des-Entes,... publiés par la Société archéologique de l'Orléanais	http://gallica.bnf.fr/ark:/12148/bpt6k6158645z	impr. de A. Jacob (Paris)
http://obvil-dev.paris-sorbonne.fr/corpus/critique/huret_enquete-litteraire.xml	1891_huret	Huret, Jules (1863-1915)	1891	Enquête sur l’évolution littéraire	http://obvil.paris-sorbonne.fr/corpus/critique/huret_enquete-litteraire/	
http://obvil.github.io/critique2000/tei/1899_huret.xml	1899_huret	Huret, Jules (1863-1915)	1899	Sarah Bernhardt / par Jules Huret ; préface de Edmond Rostand	http://gallica.bnf.fr/ark:/12148/bpt6k113098c	F. Juven (Paris)
http://obvil.github.io/critique2000/tei/1924_hutten.xml	1924_hutten	Hutten, Ulrich von (1488-1523)	1924	Epitres des hommes obscurs / du chevalier Ulric von Hutten ; traduites par Laurent Tailhade	http://gallica.bnf.fr/ark:/12148/bpt6k200128d	La Connaissance (Paris)
http://obvil.github.io/critique2000/tei/1802_imbertdelaplatiere_1.xml	1802_imbertdelaplatiere_1	Imbert de La Platière, Sulpice (1755?-18..)	1802	Vie philosophique, politique et littéraire de Rivarol. Tome 1 / par Sulpice de La Platière	http://gallica.bnf.fr/ark:/12148/bpt6k678781	Barba (Paris)
http://obvil.github.io/critique2000/tei/1802_imbertdelaplatiere_2.xml	1802_imbertdelaplatiere_2	Imbert de La Platière, Sulpice (1755?-18..)	1802	Vie philosophique, politique et littéraire de Rivarol. Tome 2 / par Sulpice de La Platière	http://gallica.bnf.fr/ark:/12148/bpt6k67879c	Barba (Paris)
http://obvil.github.io/critique2000/tei/1761_irail_1.xml	1761_irail_1	Irail, Simon-Augustin (1717?-1794)	1761	Querelles littéraires, ou Mémoires pour servir à l'histoire des révolutions de la république des lettres, depuis Homère jusqu'à nos jours. Tome 1 / Tome premier [-quatrième].	http://gallica.bnf.fr/ark:/12148/bpt6k82822m	A Paris, chez Durand, libraire, rue du Foin. M. DCC. LXI. Avec approbation et privilège du Roi.
http://obvil.github.io/critique2000/tei/1761_irail_2.xml	1761_irail_2	Irail, Simon-Augustin (1717?-1794)	1761	Querelles littéraires, ou Mémoires pour servir à l'histoire des révolutions de la république des lettres, depuis Homère jusqu'à nos jours. Tome 2 / Tome premier [-quatrième].	http://gallica.bnf.fr/ark:/12148/bpt6k82823z	A Paris, chez Durand, libraire, rue du Foin. M. DCC. LXI. Avec approbation et privilège du Roi.
http://obvil.github.io/critique2000/tei/1761_irail_3.xml	1761_irail_3	Irail, Simon-Augustin (1717?-1794)	1761	Querelles littéraires, ou Mémoires pour servir à l'histoire des révolutions de la république des lettres, depuis Homère jusqu'à nos jours. Tome 3 / Tome premier [-quatrième].	http://gallica.bnf.fr/ark:/12148/bpt6k828249	A Paris, chez Durand, libraire, rue du Foin. M. DCC. LXI. Avec approbation et privilège du Roi.
http://obvil.github.io/critique2000/tei/1900_jacquet.xml	1900_jacquet	Jacquet, René (18..-19.. ; poète)	1900	Notre maître Maurice Barrès / René Jacquet	http://gallica.bnf.fr/ark:/12148/bpt6k6734z	P. Lamm (Paris)
http://obvil-dev.paris-sorbonne.fr/corpus/critique/janet_crise-philo.xml	1865_janet	Janet, Paul (1823-1899)	1865	La crise philosophique : MM. Taine, Renan, Littré, Vacherot	http://obvil.paris-sorbonne.fr/corpus/critique/janet_crise-philo	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/janet_cerveau-et-pensee.xml	1867_janet	Janet, Paul (1823-1899)	1867	Le cerveau et la pensée	http://obvil.paris-sorbonne.fr/corpus/critique/janet/janet_cerveau-et-pensee/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/janet_problemes-xix.xml	1872_janet	Janet, Paul (1823-1899)	1872	Les problèmes du XIXe siècle : la politique, la littérature, la science, la philosophie, la religion	http://obvil.paris-sorbonne.fr/corpus/critique/janet_problemes-xix	
http://obvil.github.io/critique2000/tei/1892_janet.xml	1892_janet	Janet, Paul (1823-1899)	1892	Fénelon / par Paul Janet,...	http://gallica.bnf.fr/ark:/12148/bpt6k65803331	Hachette (Paris)
http://obvil.github.io/critique2000/tei/1834_janin.xml	1834_janin	Janin, Jules (1804-1874)	1834	Homère, ou la Poésie épique, par Jules Janin	http://gallica.bnf.fr/ark:/12148/bpt6k9634146p	F.-G. Levrault (Paris)
http://obvil-dev.paris-sorbonne.fr/corpus/critique/janin_litterature_dramatique-02.xml	1853_janin	Janin, Jules (1804-1874)	1853	Histoire de la littérature dramatique (II)	http://obvil.paris-sorbonne.fr/corpus/critique/janin_litterature-dramatique-02	
http://obvil.github.io/critique2000/tei/1853_janin_1.xml	1853_janin_1	Janin, Jules (1804-1874)	1853	Histoire de la littérature dramatique. Tome 1 / par M. Jules Janin	http://gallica.bnf.fr/ark:/12148/bpt6k5406200h	Michel-Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/1853_janin_3.xml	1853_janin_3	Janin, Jules (1804-1874)	1853	Histoire de la littérature dramatique. Tome 3 / par M. Jules Janin	http://gallica.bnf.fr/ark:/12148/bpt6k54061962	Michel-Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/1853_janin_4.xml	1853_janin_4	Janin, Jules (1804-1874)	1853	Histoire de la littérature dramatique. Tome 4 / par M. Jules Janin	http://gallica.bnf.fr/ark:/12148/bpt6k5406193t	Michel-Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/1853_janin_5.xml	1853_janin_5	Janin, Jules (1804-1874)	1853	Histoire de la littérature dramatique. Tome 5 / par M. Jules Janin	http://gallica.bnf.fr/ark:/12148/bpt6k54061784	Michel-Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/1853_janin_6.xml	1853_janin_6	Janin, Jules (1804-1874)	1853	Histoire de la littérature dramatique. Tome 6 / par M. Jules Janin	http://gallica.bnf.fr/ark:/12148/bpt6k5406192d	Michel-Lévy frères (Paris)
http://obvil-dev.paris-sorbonne.fr/corpus/critique/janin_critique.xml	1859_janin	Janin, Jules (1804-1874)	1859	Critique : portraits et caractères contemporains	http://obvil.paris-sorbonne.fr/corpus/critique/janin_critique	
http://obvil.github.io/critique2000/tei/1864_janin.xml	1864_janin	Janin, Jules (1804-1874)	1864	La Poésie et l'éloquence à Rome au temps des Césars, par M. Jules Janin...	http://gallica.bnf.fr/ark:/12148/bpt6k96169757	Didier (Paris)
http://obvil.github.io/critique2000/tei/1866_janin_1.xml	1866_janin_1	Janin, Jules (1804-1874)	1866	Béranger et son temps. T. 1 / par Jules Janin ; front. avec portr. à l'eau-forte de Staal	http://gallica.bnf.fr/ark:/12148/bpt6k210002c	R. Pincebourde (Paris)
http://obvil.github.io/critique2000/tei/1866_janin_2.xml	1866_janin_2	Janin, Jules (1804-1874)	1866	Béranger et son temps. T. 2 / par Jules Janin ; front. avec portr. à l'eau-forte de Staal	http://gallica.bnf.fr/ark:/12148/bpt6k210003r	R. Pincebourde (Paris)
http://obvil.github.io/critique2000/tei/1876_janin_3.xml	1876_janin_3	Janin, Jules (1804-1874)	1876	Oeuvres diverses. Série 1,Tome 3 / de Jules Janin ; publ. sous la dir. de M. Albert de La Fizelière...	http://gallica.bnf.fr/ark:/12148/bpt6k58045442	Librairie des bibliophiles (Paris)
http://obvil.github.io/critique2000/tei/1876_janin_6.xml	1876_janin_6	Janin, Jules (1804-1874)	1876	Oeuvres diverses. Série 1,Tome 6 / de Jules Janin ; publ. sous la dir. de M. Albert de La Fizelière...	http://gallica.bnf.fr/ark:/12148/bpt6k5804528z	Librairie des bibliophiles (Paris)
http://obvil.github.io/critique2000/tei/1876_janin_7.xml	1876_janin_7	Janin, Jules (1804-1874)	1876	Oeuvres diverses. Série 1,Tome 7 / de Jules Janin ; publ. sous la dir. de M. Albert de La Fizelière...	http://gallica.bnf.fr/ark:/12148/bpt6k58045479	Librairie des bibliophiles (Paris)
http://obvil.github.io/critique2000/tei/1876_janin_8.xml	1876_janin_8	Janin, Jules (1804-1874)	1876	Oeuvres diverses. Série 1,Tome 8 / de Jules Janin ; publ. sous la dir. de M. Albert de La Fizelière...	http://gallica.bnf.fr/ark:/12148/bpt6k5804545g	Librairie des bibliophiles (Paris)
http://obvil.github.io/critique2000/tei/1881_janin.xml	1881_janin	Janin, Jules (1804-1874)	1881	Deburau : histoire du théâtre à quatre sous... / Jules Janin ; avec une préf. par Arsène Houssaye	http://gallica.bnf.fr/ark:/12148/bpt6k204330f	Librairie des bibliophiles (Paris)
http://obvil.github.io/critique2000/tei/1859_janot.xml	1859_janot	Janot, Achille (Dr)	1859	Académie des jeux floraux. Concours de 1859. Discours qui a obtenu une violette, par M. Achille Janot,... [Question proposée par l'Académie : D'où vient que de nos jours la haute comédie a disparu de la scène pour céder la place à des compositions dramatiques où la morale n'est pas moins offensée que l'art ?]	http://gallica.bnf.fr/ark:/12148/bpt6k5603072v	impr. de Douladoure frères (Toulouse)
http://obvil.github.io/critique2000/tei/1891_janze.xml	1891_janze	Janzé, Alix de Choiseul-Gouffier (1832-1915 ; vicomtesse de)	1891	Etude et récits sur Alfred de Musset / par la Vtesse de Janzé,... ; avec deux dessins originaux d'Alfred de Musset	http://gallica.bnf.fr/ark:/12148/bpt6k202385h	E. Plon, Nourrit (Paris)
http://obvil-dev.paris-sorbonne.fr/corpus/critique/jarry_divers.xml	1894_jarry	Jarry, Alfred (1873-1907)	1894	Textes critiques	http://obvil.paris-sorbonne.fr/corpus/critique/jarry_divers/	
http://obvil.github.io/critique2000/tei/1862_jeanpaul_1.xml	1862_jeanpaul_1	Jean Paul (1763-1825)	1862	Poétique ou Introduction à l'esthétique. Tome 1 / par Jean Paul Fr. Richter ; traduite de l'allemand, précédée d'un essai sur Jean Paul et sa poétique, suivie de notes et de commentaires, par Alexandre Büchner et Léon Dumont...	http://gallica.bnf.fr/ark:/12148/bpt6k5602703q	A. Durand (Paris)
http://obvil.github.io/critique2000/tei/1862_jeanpaul_2.xml	1862_jeanpaul_2	Jean Paul (1763-1825)	1862	Poétique ou Introduction à l'esthétique. Tome 2 / par Jean Paul Fr. Richter ; traduite de l'allemand, précédée d'un essai sur Jean Paul et sa poétique, suivie de notes et de commentaires, par Alexandre Büchner et Léon Dumont...	http://gallica.bnf.fr/ark:/12148/bpt6k5696055r	A. Durand (Paris)
http://obvil.github.io/critique2000/tei/1868_jeannel.xml	1868_jeannel	Jeannel, Charles-Julien (1840-1876)	1868	La Langue et l'esprit, première leçon du cours de littérature étrangère à la Faculté des lettres de Grenoble, prononcée, le 26 novembre 1868, par Charles-Julien Jeannel	http://gallica.bnf.fr/ark:/12148/bpt6k96185601	impr. de Prudhomme (Grenoble)
http://obvil.github.io/critique2000/tei/1869_jeannel.xml	1869_jeannel	Jeannel, Charles-Julien (1840-1876)	1869	La Raison et le rire, première leçon du cours de littérature française à la Faculté des lettres de Dijon, sur l'esprit satirique en France, prononcée le 5 janvier 1869, par Charles-Julien Jeannel	http://gallica.bnf.fr/ark:/12148/bpt6k96117980	impr. de J.-E. Rabutot (Dijon)
http://obvil.github.io/critique2000/tei/1886_jeanroy-felix.xml	1886_jeanroy-felix	Jeanroy-Félix, Victor (1841-1913)	1886	Nouvelle histoire de la littérature française pendant la Révolution et le premier Empire / par M. Victor Jeanroy-Félix	http://gallica.bnf.fr/ark:/12148/bpt6k5443756s	Bloud et Barral (Paris)
http://obvil.github.io/critique2000/tei/1888_jeanroy-felix.xml	1888_jeanroy-felix	Jeanroy-Félix, Victor (1841-1913)	1888	Nouvelle histoire de la littérature française pendant la Restauration / par Victor Jeanroy-Félix	http://gallica.bnf.fr/ark:/12148/bpt6k5442508q	Bloud et Barral (Paris)
http://obvil.github.io/critique2000/tei/1889_jeanroy-felix.xml	1889_jeanroy-felix	Jeanroy-Félix, Victor (1841-1913)	1889	Nouvelle histoire de la littérature française sous la monarchie de juillet, par Victor Jeanroy-Félix (2e édition)	http://gallica.bnf.fr/ark:/12148/bpt6k54437576	Bloud et Barral (Paris)
http://obvil.github.io/critique2000/tei/1892_jeanroy-felix.xml	1892_jeanroy-felix	Jeanroy-Félix, Victor (1841-1913)	1892	Histoire abrégée de la littérature française, depuis ses origines jusqu'à Malherbe / par Vor Jeanroy-Félix	http://gallica.bnf.fr/ark:/12148/bpt6k54437591	J. Lefort (Paris)
http://obvil.github.io/critique2000/tei/1900_jeanroy-felix.xml	1900_jeanroy-felix	Jeanroy-Félix, Victor (1841-1913)	1900	Ecrivains célèbres de l'Europe contemporaine : études de littérature étrangère / V. Jeanroy-Félix	http://gallica.bnf.fr/ark:/12148/bpt6k5443497p	Bloud et Barral (Paris)
http://obvil.github.io/critique2000/tei/1842_joubert_1.xml	1842_joubert_1	Joubert, Joseph (1754-1824)	1842	Pensées, essais et maximes de J. Joubert : suivis de Lettres à ses amis et précédés d'une notice sur sa vie, son caractère et ses travaux. Tome 1 / [édité par Paul Raynal]	http://gallica.bnf.fr/ark:/12148/bpt6k6509363r	C. Gosselin (Paris)
http://obvil.github.io/critique2000/tei/1842_joubert_2.xml	1842_joubert_2	Joubert, Joseph (1754-1824)	1842	Pensées, essais et maximes de J. Joubert : suivis de Lettres à ses amis et précédés d'une notice sur sa vie, son caractère et ses travaux. Tome 2 / [édité par Paul Raynal]	http://gallica.bnf.fr/ark:/12148/bpt6k65093163	C. Gosselin (Paris)
http://obvil.github.io/critique2000/tei/1938_joubert.xml	1938_joubert	Joubert, Joseph (1754-1824)	1938	Les carnets de Joseph Joubert / Joseph Joubert ; textes recueillis sur les manuscrits autographes par André Beaunier ; préf. de Mme André Beaunier et de M. André Bellessort	http://gallica.bnf.fr/ark:/12148/bpt6k9612903h	Gallimard (Paris)
http://obvil.github.io/critique2000/tei/1843_julesjanin.xml	1843_julesjanin	Jules Janin	1843	Le Critique Jules Janin et le dramaturge Alexandre Dumas, à propos des Demoiselles de Saint-Cyr, comédie en 5 actes. Extraits du Journal des débats et de la Presse	http://gallica.bnf.fr/ark:/12148/bpt6k5651796f	[...] et chez tous les libraires (Paris, rue des Prêtres Saint-Germain [...] rois)
http://obvil.github.io/critique2000/tei/1896_jullien.xml	1896_jullien	Jullien, Adolphe (1845-1932)	1896	Musique : mélanges d'histoire et de critique musicale et dramatique / Adolphe Jullien	http://gallica.bnf.fr/ark:/12148/bpt6k1087780	Librairie de l'art (Paris)
http://obvil.github.io/critique2000/tei/1897_jullien.xml	1897_jullien	Jullien, Adolphe (1845-1932)	1897	Le romantisme et l'éditeur Renduel : souvenirs et documents sur les écrivains de l'école romantique, avec lettres inédites adressées par eux à Renduel / Adolphe Jullien	http://gallica.bnf.fr/ark:/12148/bpt6k37291z	E. Fasquelle (Paris)
http://obvil.github.io/critique2000/tei/1898_jungle.xml	1898_jungle	Jungle, Ernest	1898	Profils parisiens / Ernest Jungle	http://gallica.bnf.fr/ark:/12148/bpt6k6423263v	A. Melet (Paris)
http://obvil.github.io/critique2000/tei/1907_kahn.xml	1907_kahn	Kahn, Gustave (1859-1936)	1907	Montmartre et ses artistes / [signé Gustave Kahn]	http://gallica.bnf.fr/ark:/12148/bpt6k6492116g	Librairie artistique et littéraire (Paris)
http://obvil.github.io/critique2000/tei/1834_koberstein.xml	1834_koberstein	Koberstein, August (Carl August)	1834	Manuel de l'histoire de la littérature nationale allemande, par Aug. Koberstein,... Traduit par X. Marmier	http://gallica.bnf.fr/ark:/12148/bpt6k5737242q	F.-G. Levrault (Paris)
http://obvil-dev.paris-sorbonne.fr/corpus/critique/kufferath_musiciens-et-philosophes.xml	1899_kufferath	Kufferath, Maurice (1852-1919)	1899	Musiciens et philosophes	http://obvil.paris-sorbonne.fr/corpus/critique/kufferath_musiciens-et-philosophes/	
http://obvil.github.io/critique2000/tei/1759_lafontdesaint-yenne.xml	1759_lafontdesaint-yenne	La Font de Saint-Yenne, Étienne (1688-1771)	1759	Lettre a M. Gresset, de l'Académie françoise, au sujet de celle qu'il a publiée sur la comédie	http://gallica.bnf.fr/ark:/12148/bpt6k5830249p	[Paris, Denis Humblot, 1759]
http://obvil.github.io/critique2000/tei/1883_lafontaine.xml	1883_lafontaine	La Fontaine, Jean de (1621-1695)	1883	Fables de La Fontaine (Nouvelle édition, avec des notes littéraires et grammaticales, une vie de l'auteur et une notice sur la fable et les principaux fabulistes)	http://gallica.bnf.fr/ark:/12148/bpt6k55313916	E. Belin (Paris)
http://obvil-dev.paris-sorbonne.fr/corpus/critique/la-grange_preface.xml	1682_lagrange	La Grange (1639?-1692)	1682	Préface à l’édition des œuvres de Molière de 1682	http://obvil.paris-sorbonne.fr/corpus/critique/la-grange_preface/	
http://obvil.github.io/critique2000/tei/1892_lagrasserie.xml	1892_lagrasserie	La Grasserie, Raoul (1839-1914)	1892	De l'élément psychique dans le rythme et de ses rapports avec l'élément phonique : études de rythmique et d'esthétique / par Raoul de La Grasserie,...	http://gallica.bnf.fr/ark:/12148/bpt6k5833999x	A. Lemerre (Paris)
http://obvil-dev.paris-sorbonne.fr/corpus/critique/la-harpe_racine.xml	1772_laharpe	La Harpe, Jean François de (1739-1803)	1772	Éloge de Racine	http://obvil.paris-sorbonne.fr/corpus/critique/la-motte_homere/	
http://obvil.github.io/critique2000/tei/1810_laharpe.xml	1810_laharpe	La Harpe, Jean François de (1739-1803)	1810	Mélanges inédits de littérature de J.-B. de La Harpe, recueillis par J.-B. Salgues ; pouvant servir de suite au Cours de littérature	http://gallica.bnf.fr/ark:/12148/bpt6k6476972j	J.-H. Chaumerot (Paris)
http://obvil.github.io/critique2000/tei/1818_laharpe.xml	1818_laharpe	La Harpe, Jean François de (1739-1803)	1818	Nouveau supplément au Cours de littérature de M. de La Harpe ; contenant 1° l'éloge de Voltaire ; 2° la réfutation des lettres de feu M. Ginguené sur les Confessions de J.-J. Rousseau ; 3° la réfutation des principes de J.-J. Rousseau sur la souveraineté nationale ; 4° la lettre de M. Sélis... sur le Collège de France avec la réponse de M. de La Harpe... 5° l'examen de plusieurs assertions hasardées par M. de La Harpe, dans sa philosophie du XVIIIe siècle, par M.. [Publié par A.-A. Barbier.]	http://gallica.bnf.fr/ark:/12148/bpt6k96143299	Delaunay (Paris)
http://obvil.github.io/critique2000/tei/1825_laharpe.xml	1825_laharpe	La Harpe, Jean François de (1739-1803)	1825	Lycée, ou Cours de littérature ancienne et moderne. T. 12 / par J.-F. La Harpe	http://gallica.bnf.fr/ark:/12148/bpt6k202740g	Depelafol (Paris)
http://obvil.github.io/critique2000/tei/1912_lajuilliere.xml	1912_lajuilliere	La Juillière, Pierre de	1912	Les images dans Rabelais / par Pierre de La Juillière	http://gallica.bnf.fr/ark:/12148/bpt6k248387	M. Niemeyer (Halle)
http://obvil.github.io/critique2000/tei/1748_lamorliere.xml	1748_lamorliere	La Morlière, Jacques Rochette de (1719-1785)	1748	Très humbles remonstrances à la Cohue au sujet de la tragédie de Denis le Tyran	http://gallica.bnf.fr/ark:/12148/bpt6k5538964j	[s.n.]
http://obvil.github.io/critique2000/tei/1755_lamorliere.xml	1755_lamorliere	La Morlière, Jacques Rochette de (1719-1785)	1755	Lettre à Madame de sur “l'Orphelin de La Chine”, tragédie nouvelle de M. de Voltaire	http://gallica.bnf.fr/ark:/12148/bpt6k58321066	
http://obvil.github.io/critique2000/tei/1786_lamorliere.xml	1786_lamorliere	La Morlière, Jacques Rochette de (1719-1785)	1786	Le misanthrope ; et les conseils du chevalier de La Morlière à un jeune littérateur qu'il avait adopté pour fils, ou Étrennes aux journalistes	http://gallica.bnf.fr/ark:/12148/bpt6k5474977s	Langlois fils (Amsterdam)
http://obvil-dev.paris-sorbonne.fr/corpus/critique/la-motte_poesie.xml	1707_lamotte	La Motte, Antoine Houdar de (1672-1731)	1707	Discours sur la poésie	http://obvil.paris-sorbonne.fr/corpus/critique/la-motte_poesie/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/la-motte_homere.xml	1714_lamotte	La Motte, Antoine Houdar de (1672-1731)	1714	Discours sur Homère	http://obvil.paris-sorbonne.fr/corpus/critique/la-motte_homere/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/la-motte_critique.xml	1716_lamotte	La Motte, Antoine Houdar de (1672-1731)	1716	Réflexions sur la critique	http://obvil.paris-sorbonne.fr/corpus/critique/la-motte_critique/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/la-motte_tragedie.xml	1730_lamotte	La Motte, Antoine Houdar de (1672-1731)	1730	Discours sur la tragédie	http://obvil.paris-sorbonne.fr/corpus/critique/la-motte_tragedie/	
http://obvil.github.io/critique2000/tei/1776_laporte_1.xml	1776_laporte_1	La Porte, Joseph de (1714-1779)	1776	Dictionnaire dramatique, contenant l'histoire des théâtres, les règles du genre dramatique, les observations des maîtres les plus célèbres et des réflexions nouvelles sur les spectacles.... T. 1 / [par l'abbé Jos. de La Porte et S.-R.-N. Chamfort]	http://gallica.bnf.fr/ark:/12148/bpt6k1087856	Lacombe (Paris)
http://obvil.github.io/critique2000/tei/1776_laporte_2.xml	1776_laporte_2	La Porte, Joseph de (1714-1779)	1776	Dictionnaire dramatique, contenant l'histoire des théâtres, les règles du genre dramatique, les observations des maîtres les plus célèbres et des réflexions nouvelles sur les spectacles.... T. 2 / [par l'abbé Jos. de La Porte et S.-R.-N. Chamfort]	http://gallica.bnf.fr/ark:/12148/bpt6k108786k	Lacombe (Paris)
http://obvil.github.io/critique2000/tei/1776_laporte_3.xml	1776_laporte_3	La Porte, Joseph de (1714-1779)	1776	Dictionnaire dramatique, contenant l'histoire des théâtres, les règles du genre dramatique, les observations des maîtres les plus célèbres et des réflexions nouvelles sur les spectacles.... T. 3 / [par l'abbé Jos. de La Porte et S.-R.-N. Chamfort]	http://gallica.bnf.fr/ark:/12148/bpt6k108787z	Lacombe (Paris)
http://obvil.github.io/critique2000/tei/1823_larochefoucauld.xml	1823_larochefoucauld	La Rochefoucauld, François de (1613-1680)	1823	Maximes de La Rochefoucauld . Nouvelle édition avec toutes les variantes, et une notice sur sa vie, par P.-R. Auguis	http://gallica.bnf.fr/ark:/12148/bpt6k6311544d	Froment (Paris)
http://obvil.github.io/critique2000/tei/1911_lasallederochemaure.xml	1911_lasallederochemaure	La Salle de Rochemaure, Félix de (1856-1919)	1911	Régionalisme et félibrige / Duc de La Salle de Rochemaure,...	http://gallica.bnf.fr/ark:/12148/bpt6k5463069j	impr. moderne (Aurillac)
